id,imaging_depth,targeted_structure,cre_line,reporter_line,donor_name,specimen_name,tags,failed
714778444,275,VISl,Pvalb-IRES-Cre,Ai162(TIT2L-GC6s-ICL-tTA2),388801,Pvalb-IRES-Cre;Ai162-388801,[],False
701412138,175,VISp,Cux2-CreERT2,Ai93(TITL-GCaMP6f),382421,Cux2-CreERT2;Camk2a-tTA;Ai93-382421,[],False
575772104,275,VISl,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),296710,Vip-IRES-Cre;Ai148-296710,[],False
614561352,275,VISrl,Cux2-CreERT2,Ai93(TITL-GCaMP6f),333422,Cux2-CreERT2;Camk2a-tTA;Ai93-333422,[],False
601812178,175,VISl,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),317644,Vip-IRES-Cre;Ai148-317644,[],False
606130900,375,VISp,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),327595,Sst-IRES-Cre;Ai148(CAM)-327595,[],False
511510748,275,VISpm,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),232623,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-232623,[],False
670395723,625,VISl,Ntsr1-Cre_GN220,Ai148(TIT2L-GC6f-ICL-tTA2),370773,Ntsr1-Cre_GN220;Ai148-370773,[],False
657082052,375,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),356790,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-356790.0,[],False
669859473,570,VISpm,Ntsr1-Cre_GN220,Ai148(TIT2L-GC6f-ICL-tTA2),370771,Ntsr1-Cre_GN220;Ai148-370771,[],False
652842493,275,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),354819,Vip-IRES-Cre;Ai148-354819,[],False
553568029,275,VISrl,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),268133,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-268133,[],False
639253041,275,VISal,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),340467,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-340467,[],False
604866830,175,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),326489,Vip-IRES-Cre;Ai148-326489,[],False
511510718,175,VISp,Cux2-CreERT2,Ai93(TITL-GCaMP6f),231584,Cux2-CreERT2;Camk2a-tTA;Ai93-231584,[],False
609198028,375,VISl,Fezf2-CreER,Ai148(TIT2L-GC6f-ICL-tTA2),325005,Fezf2-CreER;Ai148(CAM)-325005,[],False
511510989,275,VISp,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),222431,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-222431,[],False
575710989,275,VISrl,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),296704,Emx1-IRES-Cre;Camk2a-tTA;Ai93-296704,[],False
696156781,275,VISpm,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),379899,Vip-IRES-Cre;Ai148-379899,[],False
601273919,275,VISpm,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),316777,Sst-IRES-Cre;Ai148(CAM)-316777,[],False
652096181,375,VISpm,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),355474,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-355474,[],False
572607996,375,VISal,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),291465,Rbp4-Cre_KL100;Camk2a-tTA;Ai93-291465,[],False
580043437,275,VISp,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),297504,Sst-IRES-Cre;Ai148(CAM)-297504,[],False
1018027868,300,VISl,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),438912,Vip-IRES-Cre;Ai148-438912,[],False
975371413,275,VISp,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),477202,Sst-IRES-Cre;Ai148-477202,[],False
651773425,375,VISl,Fezf2-CreER,Ai148(TIT2L-GC6f-ICL-tTA2),351315,Fezf2-CreER;Ai148-351315,[],False
546328009,350,VISal,Nr5a1-Cre,Ai93(TITL-GCaMP6f),261969,Nr5a1-Cre;Camk2a-tTA;Ai93-261969,[],False
511510911,350,VISp,Scnn1a-Tg3-Cre,Ai93(TITL-GCaMP6f),230570,Scnn1a-Tg3-Cre;Camk2a-tTA;Ai93-230570,[],False
511511015,375,VISpm,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),234584,Rbp4-Cre;Camk2a-tTA;Ai93-234584,[],False
569792815,375,VISam,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),284669,Emx1-IRES-Cre;Camk2a-tTA;Ai93-284669,[],False
644909309,550,VISp,Ntsr1-Cre_GN220,Ai148(TIT2L-GC6f-ICL-tTA2),348105,Ntsr1-Cre_GN220;Ai148-348105,[],False
941373529,275,VISp,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),470784,Sst-IRES-Cre;Ai148-470784,[],False
528792730,350,VISp,Nr5a1-Cre,Ai93(TITL-GCaMP6f),248894,Nr5a1-Cre;Camk2a-tTA;Ai93-248894,[],False
646959440,175,VISpm,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),350249,Vip-IRES-Cre;Ai148-350249,[],False
595263152,375,VISp,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),309152,Emx1-IRES-Cre;Camk2a-tTA;Ai93-309152,[],False
689402243,275,VISpm,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),379345,Vip-IRES-Cre;Ai148-379345,[],False
673144414,375,VISpm,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),372079,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-372079,[],False
576208803,175,VISrl,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f)-hyg,296708,Emx1-IRES-Cre;Camk2a-tTA;Ai93-hyg-296708,[],False
581026086,275,VISp,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),297507,Sst-IRES-Cre;Ai148(CAM)-297507,[],False
580051757,375,VISrl,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),300663,Rbp4-Cre_KL100;Camk2a-tTA;Ai93-300663,[],False
649324896,275,VISpm,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),351413,Vip-IRES-Cre;Ai148-351413,[],False
598564171,375,VISp,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),315297,Rbp4-Cre_KL100;Camk2a-tTA;Ai93-315297,[],False
584155531,275,VISl,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),301048,Emx1-IRES-Cre;Camk2a-tTA;Ai93-301048,[],False
1018028396,225,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),453989,Vip-IRES-Cre;Ai148-453989,[],False
591548031,175,VISrl,Cux2-CreERT2,Ai93(TITL-GCaMP6f),307419,Cux2-CreERT2;Camk2a-tTA;Ai93-307419,[],False
637671552,375,VISp,Tlx3-Cre_PL56,Ai148(TIT2L-GC6f-ICL-tTA2),340430,Tlx3-Cre_PL56;Ai148-340430,[],False
561312433,275,VISp,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),280638,Emx1-IRES-Cre;Camk2a-tTA;Ai93-280638,[],False
512124562,275,VISp,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),234831,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-234831,[],False
650389905,275,VISpm,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),350249,Vip-IRES-Cre;Ai148-350249,[],False
552760668,275,VISam,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),268133,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-268133,[],False
1006386845,275,VISp,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),498972,Sst-IRES-Cre;Ai148-498972,[],False
595906107,275,VISp,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),309152,Emx1-IRES-Cre;Camk2a-tTA;Ai93-309152,[],False
640210564,375,VISpm,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),340378,Sst-IRES-Cre;Ai148-340378,[],False
698102441,276,VISal,Cux2-CreERT2,Ai93(TITL-GCaMP6f),339323,Cux2-CreERT2;Camk2a-tTA;Ai93-339323,[],False
643590699,375,VISl,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),344122,Rbp4-Cre_KL100;Camk2a-tTA;Ai93-344122,[],False
947838486,175,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),476067,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-476067,[],False
682734790,205,VISp,Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),377111,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai94-377111,[],False
604889966,275,VISam,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),323538,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-323538,[],False
555327033,375,VISam,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),271750,Rbp4-Cre;Camk2a-tTA;Ai93-271750,[],False
642651896,275,VISp,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),339312,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-339312,[],False
511510817,175,VISpm,Cux2-CreERT2,Ai93(TITL-GCaMP6f),222424,Cux2-CreERT2;Camk2a-tTA;Ai93-222424,[],False
644947714,175,VISpm,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),347748,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-347748,[],False
1018028360,300,VISl,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),457841,Sst-IRES-Cre;Ai148-457841,[],False
602589529,275,VISl,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),317644,Vip-IRES-Cre;Ai148-317644,[],False
511499656,375,VISal,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),233442,Rbp4-Cre;Camk2a-tTA;Ai93-233442,[],False
573261513,275,VISl,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),296702,Emx1-IRES-Cre;Camk2a-tTA;Ai93-296702,[],False
604328040,375,VISrl,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),325932,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-325932,[],False
593902385,275,VISam,Cux2-CreERT2,Ai93(TITL-GCaMP6f),308148,Cux2-CreERT2;Camk2a-tTA;Ai93-308148,[],False
603452149,375,VISpm,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),321822,Sst-IRES-Cre;Ai148(CAM)-321822,[],False
616779891,375,VISam,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),335039,Rbp4-Cre_KL100;Camk2a-tTA;Ai93-335039,[],False
657470854,175,VISpm,Cux2-CreERT2,Ai93(TITL-GCaMP6f),360565,Cux2-CreERT2;Camk2a-tTA;Ai93-360565,[],False
674802081,390,VISp,Fezf2-CreER,Ai148(TIT2L-GC6f-ICL-tTA2),374201,Fezf2-CreER;Ai148-374201,[],False
584778281,275,VISl,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),300647,Sst-IRES-Cre;Ai148(CAM)-300647,[],False
612549083,375,VISl,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),327595,Sst-IRES-Cre;Ai148(CAM)-327595,[],False
968451510,175,VISp,Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),479426,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai94-479426,[],False
657650108,275,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),360897,Vip-IRES-Cre;Ai148-360897,[],False
669859917,225,VISp,Pvalb-IRES-Cre,Ai162(TIT2L-GC6s-ICL-tTA2),369495,Pvalb-IRES-Cre;Ai162-369495,[],False
575940387,350,VISp,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),297620,Sst-IRES-Cre;Ai148(CAM)-297620,[],False
560722730,350,VISam,Nr5a1-Cre,Ai93(TITL-GCaMP6f),271732,Nr5a1-Cre;Camk2a-tTA;Ai93-271732,[],False
657389970,275,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),355670,Vip-IRES-Cre;Ai148-355670,[],False
547561986,275,VISl,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),265161,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-265161,[],False
665413463,375,VISpm,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),361635,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-361635,[],False
588503721,375,VISp,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),301125,Rbp4-Cre_KL100;Camk2a-tTA;Ai93-301125,[],False
588196040,275,VISrl,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),305469,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-305469,[],False
612543997,175,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),336243,Vip-IRES-Cre;Ai148-336243,[],False
511511011,275,VISl,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),232623,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-232623,[],False
782536745,375,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),403491,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-403491,[],False
599920955,300,VISpm,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),315562,Sst-IRES-Cre;Ai148(CAM)-315562,[],False
603452289,275,VISl,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),317097,Vip-IRES-Cre;Ai148-317097,[],False
564791547,265,VISal,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),280643,Emx1-IRES-Cre;Camk2a-tTA;Ai93-280643,[],False
639117194,375,VISpm,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),340377,Sst-IRES-Cre;Ai148-340377,[],False
569718095,275,VISam,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),284418,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-284418,[],False
686442554,250,VISl,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),377629,Sst-IRES-Cre;Ai148-377629,[],False
645690244,550,VISpm,Ntsr1-Cre_GN220,Ai148(TIT2L-GC6f-ICL-tTA2),348105,Ntsr1-Cre_GN220;Ai148-348105,[],False
511510688,175,VISl,Cux2-CreERT2,Ai93(TITL-GCaMP6f),225039,Cux2-CreERT2;Camk2a-tTA;Ai93-225039,[],False
511510940,275,VISpm,Cux2-CreERT2,Ai93(TITL-GCaMP6f),229106,Cux2-CreERT2;Camk2a-tTA;Ai93-229106,[],False
609479771,275,VISam,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),328096,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-328096,[],False
652092000,175,VISpm,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),350509,Vip-IRES-Cre;Ai148-350509,[],False
660064794,350,VISrl,Nr5a1-Cre,Ai93(TITL-GCaMP6f),361002,Nr5a1-Cre;Camk2a-tTA;Ai93-361002,[],False
511510699,275,VISp,Cux2-CreERT2,Ai93(TITL-GCaMP6f),225037,Cux2-CreERT2;Camk2a-tTA;Ai93-225037,[],False
671618885,275,VISp,Pvalb-IRES-Cre,Ai162(TIT2L-GC6s-ICL-tTA2),369495,Pvalb-IRES-Cre;Ai162-369495,[],False
653125128,175,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),354498,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-354498,[],False
702208910,275,VISrl,Cux2-CreERT2,Ai93(TITL-GCaMP6f),382423,Cux2-CreERT2;Camk2a-tTA;Ai93-382423,[],False
638056632,275,VISal,Cux2-CreERT2,Ai93(TITL-GCaMP6f),339323,Cux2-CreERT2;Camk2a-tTA;Ai93-339323,[],False
701046698,275,VISpm,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),385254,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-385254,[],False
696503438,550,VISl,Ntsr1-Cre_GN220,Ai148(TIT2L-GC6f-ICL-tTA2),382138,Ntsr1-Cre_GN220;Ai148-382138,[],False
603316204,275,VISl,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),317098,Vip-IRES-Cre;Ai148-317098,[],False
604576635,175,VISal,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),324178,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-324178,[],False
659491615,275,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),360906,Vip-IRES-Cre;Ai148-360906,[],False
560876149,175,VISal,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),280643,Emx1-IRES-Cre;Camk2a-tTA;Ai93-280643,[],False
592349242,275,VISrl,Cux2-CreERT2,Ai93(TITL-GCaMP6f),308148,Cux2-CreERT2;Camk2a-tTA;Ai93-308148,[],False
646016202,375,VISl,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),347748,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-347748,[],False
595806298,375,VISp,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),311728,Emx1-IRES-Cre;Camk2a-tTA;Ai93-311728,[],False
540993888,350,VISp,Scnn1a-Tg3-Cre,Ai93(TITL-GCaMP6f),250789,Scnn1a-Tg3-Cre;Camk2a-tTA;Ai93-250789,[],False
612044633,265,VISp,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),332395,Sst-IRES-Cre;Ai148(CAM)-332395,[],False
583279801,175,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),300657,Vip-IRES-Cre;Ai148-300657,[],False
595620996,275,VISp,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),315118,Sst-IRES-Cre;Ai148(CAM)-315118,[],False
511498742,350,VISp,Scnn1a-Tg3-Cre,Ai93(TITL-GCaMP6f),231953,Scnn1a-Tg3-Cre;Camk2a-tTA;Ai93-231953,[],False
573378109,375,VISl,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),291865,Rbp4-Cre_KL100;Camk2a-tTA;Ai93-291865,[],False
591430488,375,VISrl,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),301124,Rbp4-Cre_KL100;Camk2a-tTA;Ai93-301124,[],False
623587004,375,VISl,Tlx3-Cre_PL56,Ai148(TIT2L-GC6f-ICL-tTA2),336824,Tlx3-Cre_PL56;Ai148(CAM)-336824,[],False
579992884,275,VISp,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),296462,Sst-IRES-Cre;Ai148(CAM)-296462,[],False
650885966,175,VISl,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),355467,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-355467,[],False
663488406,375,VISl,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),365253,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-365253,[],False
657391035,275,VISpm,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),355537,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-355537,[],False
662358769,175,VISl,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),361636,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-361636,[],False
511510664,175,VISal,Cux2-CreERT2,Ai93(TITL-GCaMP6f),222420,Cux2-CreERT2;Camk2a-tTA;Ai93-222420,[],False
560809200,350,VISpm,Nr5a1-Cre,Ai93(TITL-GCaMP6f),277933,Nr5a1-Cre;Camk2a-tTA;Ai93-277933,[],False
710469197,275,VISam,Cux2-CreERT2,Ai93(TITL-GCaMP6f),389015,Cux2-CreERT2;Camk2a-tTA;Ai93-389015,[],False
627823202,275,VISpm,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),336245,Vip-IRES-Cre;Ai148-336245,[],False
601498409,375,VISam,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),315298,Rbp4-Cre_KL100;Camk2a-tTA;Ai93-315298,[],False
543677425,175,VISp,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),260936,Emx1-IRES-Cre;Camk2a-tTA;Ai93-260936,[],False
554014018,375,VISpm,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),271750,Rbp4-Cre;Camk2a-tTA;Ai93-271750,[],False
571137444,375,VISp,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),288600,Rbp4-Cre;Camk2a-tTA;Ai93-288600,[],False
1018028357,225,VISl,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),457841,Sst-IRES-Cre;Ai148-457841,[],False
526481129,275,VISp,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),244884,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-244884,[],False
650079242,175,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),351413,Vip-IRES-Cre;Ai148-351413,[],False
1018028429,225,VISp,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),448366,Sst-IRES-Cre;Ai148-448366,[],False
1045477185,175,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),533161,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-533161,[],False
511510822,175,VISpm,Cux2-CreERT2,Ai93(TITL-GCaMP6f),225037,Cux2-CreERT2;Camk2a-tTA;Ai93-225037,[],False
556899621,175,VISam,Cux2-CreERT2,Ai93(TITL-GCaMP6f),268773,Cux2-CreERT2;Camk2a-tTA;Ai93-268773,[],False
556639822,350,VISal,Nr5a1-Cre,Ai93(TITL-GCaMP6f),271729,Nr5a1-Cre;Camk2a-tTA;Ai93-271729,[],False
511510640,175,VISl,Cux2-CreERT2,Ai93(TITL-GCaMP6f),222426,Cux2-CreERT2;Camk2a-tTA;Ai93-222426,[],False
566458503,175,VISam,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),284669,Emx1-IRES-Cre;Camk2a-tTA;Ai93-284669,[],False
653122665,275,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),355470,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-355470,[],False
561463418,175,VISpm,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),276949,Emx1-IRES-Cre;Camk2a-tTA;Ai93-276949,[],False
707923643,175,VISl,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),384940,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-384940,[],False
653123584,275,VISl,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),352471,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-352471,[],False
565216521,175,VISam,Cux2-CreERT2,Ai93(TITL-GCaMP6f),282817,Cux2-CreERT2;Camk2a-tTA;Ai93-282817,[],False
667692761,175,VISp,Pvalb-IRES-Cre,Ai162(TIT2L-GC6s-ICL-tTA2),369496,Pvalb-IRES-Cre;Ai162-369496,[],False
656939125,275,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),355537,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-355537,[],False
662974313,375,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),365251,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-365251,[],False
568461662,275,VISam,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),284669,Emx1-IRES-Cre;Camk2a-tTA;Ai93-284669,[],False
511510779,275,VISp,Cux2-CreERT2,Ai93(TITL-GCaMP6f),225036,Cux2-CreERT2;Camk2a-tTA;Ai93-225036,[],False
511510794,275,VISal,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),231120,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-231120,[],False
672207945,275,VISl,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),369311,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-369311,[],False
646686776,550,VISl,Ntsr1-Cre_GN220,Ai148(TIT2L-GC6f-ICL-tTA2),348105,Ntsr1-Cre_GN220;Ai148-348105,[],False
1049224697,275,VISp,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),533527,Sst-IRES-Cre;Ai148-533527,[],False
651366508,175,VISl,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),355468,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-355468,[],False
689385402,275,VISpm,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),379348,Vip-IRES-Cre;Ai148-379348,[],False
530739574,275,VISp,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),249122,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-249122,[],False
1064333290,175,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),538219,Vip-IRES-Cre;Ai148-538219,[],False
662172425,175,VISpm,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),365255,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-365255,[],False
660492024,375,VISrl,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),306500,Sst-IRES-Cre;Ai148(CAM)-306500,[],False
528889127,350,VISp,Scnn1a-Tg3-Cre,Ai93(TITL-GCaMP6f),246775,Scnn1a-Tg3-Cre;Camk2a-tTA;Ai93-246775,[],False
626027942,275,VISpm,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),336246,Vip-IRES-Cre;Ai148-336246,[],False
682049097,350,VISl,Nr5a1-Cre,Ai93(TITL-GCaMP6f),378302,Nr5a1-Cre;Camk2a-tTA;Ai93-378302,[],False
902748564,175,VISp,Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),456564,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai94-456564,[],False
593506466,350,VISal,Nr5a1-Cre,Ai93(TITL-GCaMP6f),309689,Nr5a1-Cre;Camk2a-tTA;Ai93(CAM)-309689,[],False
556665479,350,VISam,Nr5a1-Cre,Ai93(TITL-GCaMP6f),271727,Nr5a1-Cre;Camk2a-tTA;Ai93-271727,[],False
991913453,275,VISp,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),476970,Sst-IRES-Cre;Ai148-476970,[],False
657776354,275,VISpm,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),354087,Vip-IRES-Cre;Ai148-354087,[],False
679702882,275,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),373869,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-373869,[],False
848390542,175,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),447663,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-447663,[],False
1000740410,175,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),486737,Vip-IRES-Cre;Ai148-486737,[],False
575827179,285,VISp,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),296891,Sst-IRES-Cre;Ai148(CAM)-296891,[],False
546085409,275,VISl,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),265164,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-265164,[],False
657009579,275,VISl,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),354087,Vip-IRES-Cre;Ai148-354087,[],False
